id,SMILES,Tg,FFV,Tc,Density,Rg,MW,NRings,HBranches,numRotate,MV,VDWV
857690226.0,*CCN(*)C(=O)C(CC)CCCC,,0.38443623,,,,169.146664228,0,2,7,,
1613802032.0,*CCN(*)C(=O)C(OC)(c1ccccc1)C(F)(F)F,,0.3539454,,,,259.082013284,1,5,5,,
1087298590.0,*CCN(*)C(=O)C1(c2ccc(Cl)cc2)CCC1,,0.37883274,,,,235.076391748,2,1,4,,
429914397.0,*CCN(*)C(=O)C12CC3CC(CC(C3)C1)C2,,0.37217616,,,,205.146664228,4,4,3,,
1496884432.0,*CCN(*)C(=O)C1CC1,,0.34943923,,,,111.068413908,1,1,3,,
400083990.0,*CCN(*)C(=O)CC,,0.34536777,,,,99.068413908,0,1,3,,
1609304413.0,*CCN(*)C(=O)CC(C)C,,0.36933528,,,,127.099714036,0,2,4,,
1797412842.0,*CCN(*)C(=O)CC12CC3CC(CC(C3)C1)C2,,0.35920026,,,,219.162314292,4,4,4,,
904704494.0,*CCN(*)C(=O)CCC,,0.35159195,,,,113.084063972,0,1,4,,
1214422376.0,*CCN(*)C(=O)CCC(=O)OC,,0.31456612,,,,157.073893212,0,2,5,,
1336532550.0,*CCN(*)C(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-52.64825421,,,,,417.039830736,0,13,9,,
1882780589.0,*CCN(*)C(=O)CCCC,,0.36217869,,,,127.099714036,0,1,5,,
555027003.0,*CCN(*)C(=O)CCCCC,,0.36643228,,,,141.1153641,0,1,6,,
1852114421.0,*CCN(*)C(=O)CCCCCC,,0.37545125,,,,155.131014164,0,1,7,,
1421896070.0,*CCN(*)C(=O)CCCCCCC,,0.37652091,,,,169.146664228,0,1,8,,
817179455.0,*CCN(*)C(=O)CCCCCCCC,-49.55374382,,,,,183.162314292,0,1,9,,
324392817.0,*CCN(*)C(=O)CCCCCCCCCCC,,0.38506928,,,,225.209264484,0,1,12,,
1083322172.0,*CCN(*)C(=O)CCCCCCCCCCCCCC,,,0.309,,,267.256214676,0,1,15,,
2127233037.0,*CCN(*)C(=O)CCCCCCCCCCCCCCC,,,0.336,0.870810763,12.67666102,281.27186474,0,1,16,,
2059649155.0,*CCN(*)C(=O)CCCCCCCCCCCCCCCCC,,0.39935287,0.4005,0.856888696,12.96507874,309.303164868,0,1,18,,
2128329222.0,*CCN(*)C(=O)CSC,,0.36204137,,,,131.040484908,0,1,4,,
1116545880.0,*CCN(*)C(=O)Cc1ccc(C(F)(F)F)cc1,,0.34471923,,,,229.0714486,1,3,4,,
73489735.0,*CCN(*)C(=O)c1c(F)c(F)c(F)c(F)c1F,,0.33673412,,,,237.021304848,1,5,3,,
1791802492.0,*CCN(*)C(=O)c1c(F)c(F)cc(F)c1F,,0.34317631,,,,219.03072666,1,4,3,,
1044740151.0,*CCN(*)C(=O)c1c(F)cc(F)c(F)c1F,,0.34348957,,,,219.03072666,1,4,3,,
292223018.0,*CCN(*)C(=O)c1c(F)cc(F)cc1F,,0.34607139,,,,201.040148472,1,3,3,,
1830469159.0,*CCN(*)C(=O)c1c(F)ccc(F)c1F,,0.34269166,,,,201.040148472,1,3,3,,
832293069.0,*CCN(*)C(=O)c1c(F)cccc1F,,0.34715202,,,,183.049570284,1,2,3,,
1672978154.0,*CCN(*)C(=O)c1cc(F)c(F)c(F)c1,,0.33491733,,,,201.040148472,1,3,3,,
970285384.0,*CCN(*)C(=O)c1cc(F)c(F)c(F)c1F,,0.33523927,,,,219.03072666,1,4,3,,
1533352868.0,*CCN(*)C(=O)c1cc(F)c(F)cc1F,,0.34420285,,,,201.040148472,1,3,3,,
2078520197.0,*CCN(*)C(=O)c1cc(F)cc(F)c1,,0.34415412,,,,183.049570284,1,2,3,,
32316139.0,*CCN(*)C(=O)c1cc(F)cc(F)c1F,,0.33952456,,,,201.040148472,1,3,3,,
1814888987.0,*CCN(*)C(=O)c1cc(F)ccc1F,,0.34543558,,,,183.049570284,1,2,3,,
1558525027.0,*CCN(*)C(=O)c1ccc(C)cc1,87.3045689,,,,,161.084063972,1,1,3,,
1834440826.0,*CCN(*)C(=O)c1ccc(F)c(F)c1,,0.34216811,,,,183.049570284,1,2,3,,
103265366.0,*CCN(*)C(=O)c1ccc(F)c(F)c1F,,0.34115264,,,,201.040148472,1,3,3,,
601022774.0,*CCN(*)C(=O)c1ccc(F)cc1,,0.3464689,,,,165.058992096,1,1,3,,
584265872.0,*CCN(*)C(=O)c1ccc(F)cc1F,,0.34618853,,,,183.049570284,1,2,3,,
315519001.0,*CCN(*)C(=O)c1ccc(SC(F)(F)F)cc1,,0.36079153,,,,247.027869536,1,3,4,,
190124790.0,*CCN(*)C(=O)c1ccc2ccccc2c1,,0.35477943,,,,197.084063972,2,1,3,,
1773543795.0,*CCN(*)C(=O)c1cccc(F)c1,,0.34841899,,,,165.058992096,1,1,3,,
1560341376.0,*CCN(*)C(=O)c1cccc(F)c1F,,0.34608851,,,,183.049570284,1,2,3,,
722323887.0,*CCN(*)C(=O)c1ccccc1,,0.35014456,,,,147.068413908,1,1,3,,
1387462410.0,*CCN(*)C(=O)c1ccccc1F,,0.34924662,,,,165.058992096,1,1,3,,
1455433082.0,*CCN(*)C(C)=O,,0.32742534,,,,85.052763844,0,1,2,,
462593659.0,*CCN(*)CC,,0.38450677,,,,71.073499288,0,0,3,,
1968301845.0,*CCN(*)CCOCCOC,,0.35963141,,,,145.11027872,0,0,8,,
1370707470.0,*CCN(*)CC[Si](C)(C)C,,0.41091348,,,,143.113026074,0,2,5,,
288758624.0,*CCN(*)Cc1ccccc1,,0.36209961,,,,133.089149352,1,0,4,,
1155913960.0,*CCN(C)C(=O)CCCCCCCCC(=O)N(*)C,,0.35452131,,,,254.199428072,0,3,11,734.7246361004286,263.3211553339026
457518738.0,*CCN(CCCC(=O)Nc1ccc(N=Nc2ccccc2)cc1)CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,-32.25789051,,,,,620.2747182520001,4,4,16,1523.5824266660327,575.8508074126879
1136024156.0,*CCN(CCCCCCOc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1)CCOC(=O)NCCCCCCNC(=O)O*,,0.34321902,,,,596.320999748,2,4,23,1468.8806188543163,552.7995298263356
1588320432.0,*CCN(CCCCCCOc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1)CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,,0.34069727,,,,602.274049556,3,5,18,1481.8884336569056,555.3484921031202
963896306.0,*CCN(CCCCCCOc1ccc(N=Nc2ccccc2)cc1)CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,,0.35226534,,,,635.3107694120001,4,3,19,1576.0209053765223,602.3734809037645
687772920.0,*CCN(CCCCCOc1ccc(N=Nc2ccccc2)cc1)CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,,0.35497879,,,,621.295119348,4,3,18,1517.6366421662874,584.2611073079596
1738997335.0,*CCN(CCCCOc1ccc(N=Nc2ccc(CCCCCC)cc2)cc1)CCOC(=O)c1ccc(C(=O)O)c(C(=O)Nc2ccc(C(C)(C)c3ccc(C(C)(C)c4ccc(NC(=O)c5ccc(C(=O)O*)cc5C(=O)O)cc4)cc3)cc2)c1,82.18427933,,,,,1133.515008092,7,13,30,2648.3716845578456,1049.2472348788453
1754228548.0,*CCN(CCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O)c1ccc(C=CC2=CC(=C(C#N)C#N)CC(C)(C)C2)cc1,,0.37248481,,,,783.2280237919999,6,13,10,1666.168340123897,659.2956471257447
1237875565.0,*CCN(CCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,,0.36049034,,,,734.160003808,6,11,11,1478.2115912138004,592.6009732780303
334571792.0,*CCN(CCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O)c1ccc(N=Nc2ccc(C#N)cc2)cc1,,0.36816596,,,,716.160672504,6,10,10,1463.676993044331,581.439636711624
1809695642.0,*CCN(CCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O)c1ccc(N=Nc2ccc(C3OCCO3)cc2)cc1,,0.35607146,,,,763.186552904,7,10,11,1547.0402712072957,616.4548638609548
258994540.0,*CCN(CCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O)c1ccc(N=Nc2ccc(C=O)cc2)cc1,,0.35665131,,,,719.160338156,6,10,11,1468.9598780351812,580.9884773656679
1852502200.0,*CCN(CCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,,0.36663762,,,,736.150501744,6,11,11,1464.7467826299692,581.8711081382617
143899690.0,*CCN(CCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C)cc1,,0.36754794,,,,750.166151808,6,12,11,1503.8860828864215,597.5372597007802
1387601413.0,*CCN(CCNC(=O)c1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,,0.34587663,,,,482.15901980399997,4,4,10,1149.5385569048208,436.32709594822234
1233529700.0,*CCN(CCOC(=O)C=Cc1ccc(C=CC(=O)O*)cc1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,,0.35081029,,,,512.169584488,3,4,13,1232.6047362605625,462.35732234537517
504470036.0,*CCN(CCOC(=O)CCC#CC#CCCC(=O)O*)c1ccc(N=Nc2c(C)cc(N=Nc3ccc(C#N)cc3)cc2C)cc1,,0.3810089,,,,600.2485035040002,3,5,14,1538.6840296583207,576.9408339358883
2124727719.0,*CCN(CCOC(=O)CCC#CC#CCCC(=O)O*)c1ccc([N+](=O)[O-])cc1,,0.36177609,,,,384.13213635999995,1,4,11,992.4897583096937,358.60276394343737
633891368.0,*CCN(CCOC(=O)CCCCC(=O)O*)c1ccc(C=NN(c2ccccc2)c2ccccc2)cc1,,0.36249532,,,,485.23145647200005,3,4,15,1224.1590950374161,467.1255913617259
296827731.0,*CCN(CCOC(=O)NC(C)(C)c1cccc(C(C)(C)NC(=O)O*)c1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,,0.34971424,,,,574.253982808,3,8,13,1336.8838958504805,515.9016517790391
1057831981.0,*CCN(CCOC(=O)NCC1(C)CC(NC(=O)O*)CC(C)(C)C1)c1ccc(C=C(C#N)C#N)cc1,,0.35418826,,,,479.2532545360001,2,7,10,1164.2094071350164,441.93236490396595
228510296.0,*CCN(CCOC(=O)NCC1(C)CC(NC(=O)O*)CC(C)(C)C1)c1ccc(N=Nc2ccc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)cc2)cc1,,0.34069727,,,,755.4581857360001,5,11,14,1843.3734052507402,732.931869220708
,*CCN(CCOC(=O)NCC1(C)CC(NC(=O)O*)CC(C)(C)C1)c1ccc(N=Nc2ccc(C#N)cc2)cc1,,0.36385839,,,,532.2798036320002,3,6,11,1285.2540309066314,493.38904365842376
39109326.0,*CCN(CCOC(=O)NCC1(C)CC(NC(=O)O*)CC(C)(C)C1)c1ccc(N=Nc2ccc(P(=O)(c3ccccc3)c3ccccc3)cc2)cc1,,0.36633956,,,,707.323656202,5,8,14,1669.6916608105378,649.5656535209005
,*CCN(CCOC(=O)NCC1(C)CC(NC(=O)O*)CC(C)(C)C1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,,0.34598899,,,,552.269632872,3,7,12,1274.519519765643,487.89376488773047
104973461.0,*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)c(C)c1,,,,1.1275851,,512.2383327440001,2,5,16,1253.5335217095503,461.45160459873944
681607778.0,*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccc(N=Nc2ccc(C)cc2)cc1,24.09354398,,,,,467.2532545360001,2,3,15,1175.7717619654134,438.21091158949775
314354319.0,*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccc(N=Nc2ccc(P(=O)(c3ccccc3)c3ccccc3)cc2)cc1,,0.36051644,,,,653.27670601,4,5,18,1574.2942663125687,603.4569256926575
181346795.0,*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)c(C)c1,,0.35275364,,,,512.2383327440001,2,5,16,1247.2092887058886,461.1361551187757
1864702589.0,*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccccc1,,0.34103383,,,,349.20015634400005,1,3,13,902.6540231043714,330.5270927213875
,*CCN(CCOC(=O)Nc1ccc(-c2ccc(NC(=O)O*)c(C)c2)cc1C)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,,0.34910461,,,,594.22268268,4,6,12,1382.5793731216502,532.2742525794232
,*CCN(CCOC(=O)Nc1ccc(-c2ccc(NC(=O)O*)c(OC)c2)cc1OC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,,0.34489269,,,,626.2125119200001,4,6,14,1408.4328801595868,548.2093795616452
666813875.0,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(-c2nc3ccc([N+](=O)[O-])cc3o2)cc1,,0.34475093,,,,517.159748076,4,5,10,1195.5873620897278,446.32772126675917
1051267871.0,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(C(C#N)=C(C#N)C#N)cc1,,0.35653071,,,,456.1546031200001,2,6,9,1115.3242098877527,417.84006136921977
136564910.0,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(C=C2NC(=O)NC2=O)cc1,,0.32170639,,,,465.16483345600005,3,5,9,1102.298547718294,408.53647589230354
612139638.0,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(C=Cc2cc[n+](CCCC)cc2)cc1,,0.35814643,,,,515.26528202009,3,4,13,1285.943195462881,495.5994978374322
556338128.0,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,,0.34396152,,,,502.185234552,3,5,11,1202.7367984300365,455.1564539625834
407026307.0,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(N=Nc2cc(OC)c(N=Nc3ccc([N+](=O)[O-])cc3)cc2OC)cc1,,0.35078628,,,,668.2343099840001,4,7,15,1552.1076691184733,587.2777586690136
1127321613.0,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(N=Nc2ccc(-c3nc4cc([N+](=O)[O-])ccc4[nH]3)cc2)cc1,,0.35638392,,,,620.213180616,5,5,12,1425.6197863858838,541.1828505821449
994147149.0,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(N=Nc2ccc(-c3nc4ccc([N+](=O)[O-])cc4n3CC)cc2)cc1,,0.36037645,,,,648.244480744,5,6,13,1515.7637099634578,577.5932054796284
636697748.0,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(N=Nc2ccc(-c3nc4ccccc4o3)cc2)cc1,,0.35811225,,,,576.2121179960001,5,4,11,1361.3080621796882,523.7532883879259
1318766747.0,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(N=Nc2ccc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)cc2)cc1,,0.34069727,,,,707.3642853520001,5,9,13,1691.710255730027,676.8067387622683
455272434.0,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(N=Nc2ccc(C=Cc3nc4ccc([N+](=O)[O-])cc4n3CC)cc2)cc1,,0.35619794,,,,674.2601308080001,5,6,14,1566.116247715296,604.0053201281237
287576128.0,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(N=Nc2ccc(N=Nc3cc(OC)c(N=Nc4ccc([N+](=O)[O-])cc4)cc3OC)c(C)c2)cc1,,0.36102011,,,,786.2874081760002,5,8,17,1774.265832038057,692.3086597545517
1146876238.0,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,,0.34824049,,,,504.17573248800005,3,5,11,1174.8214619932494,445.0505604341814
1984350149.0,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C)c(C)c1,,0.35034244,,,,532.2070326160001,3,7,11,1285.969024055601,477.8461532389881
543958331.0,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C)cc1,,0.35345752,,,,518.191382552,3,6,11,1216.6631744494157,457.6653603748856
232863145.0,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc([N+](=O)[O-])cc1C,,0.33326912,,,,414.153934424,2,6,9,997.3267060282241,366.49793583870286
744751157.0,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccccc1,,0.34387073,,,,355.15320615200005,2,4,8,900.347012122038,332.42491483579005
291812607.0,*CCN(CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)c(C)c1,,0.35280461,,,,594.22268268,4,5,13,1410.061080854453,535.9100442732105
1251846091.0,*CCN(CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,,0.34851961,,,,580.207032616,4,4,13,1356.4764040652726,519.1823492331569
800676373.0,*CCN(CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C)c(C)c1,,0.35323912,,,,608.238332744,4,6,13,1452.9046389215696,550.9811516619641
,*CCN(CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1)c1ccccc1,,0.34479226,,,,431.18450628,3,3,10,1071.9934175143014,405.954526812828
1961333233.0,*CCN(CCOC(=O)Nc1cccc(NC(=O)O*)c1C)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,,0.34593177,,,,502.185234552,3,5,11,1207.0853903406207,456.38482114691277
1773311444.0,*CCN(CCOC(=O)Nc1cccc(NC(=O)O*)c1C)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,,0.35215357,,,,504.17573248800005,3,5,11,1208.3882629243924,446.8931155944433
,*CCN(CCOC(=O)OCc1ccc(COC(=O)O*)cc1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,,0.34805417,,,,520.1594137280001,3,4,13,1199.5344686406384,451.7801454196339
2031413397.0,*CCN(CCOC(=O)c1cc(OC2CCN(c3ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc3)CC2)cc(C(=O)O*)c1)c1ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,,0.34244923,,,,1450.0693319560003,4,40,27,2344.0009354949893,933.7674986015235
960238804.0,*CCN(CCOC(=O)c1cc(OCCC2CCN(c3ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc3)CC2)cc(C(=O)O*)c1)c1ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,,0.34501773,,,,1478.1006320840002,4,40,29,2405.577844216423,968.0438538100834
,*CCN(CCOC(=O)c1cc(OCCN(C)c2ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc(C(=O)O*)c1)c1ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,,0.34325537,,,,1424.0536818920002,3,41,29,2304.344716043453,920.071773919643
,*CCN(CCOC(=O)c1cc(OCCN(C)c2ccc(S(=O)(=O)CCCCCCCC)cc2)cc(C(=O)O*)c1)c1ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,,0.35536738,,,,1118.2138526960002,3,25,29,2068.4039678661497,822.9040388081868
,*CCN(CCOC(=O)c1cc(OCc2c(F)c(F)c(OC)c(F)c2F)cc(C(=O)O*)c1)c1ccc(C=Cc2ccc(C=CC3=C(C#N)C(=C(C#N)C#N)OC3(c3ccccc3)C(F)(F)F)s2)cc1,,0.36032332,,,,952.1801678719999,6,14,17,2030.1703423407578,793.7563432714439
1755371243.0,*CCN(CCOC(=O)c1cc(OCc2cc(OCc3ccccc3)cc(OCc3ccccc3)c2)cc(C(=O)O*)c1)c1ccc(C=Cc2ccc(C=CC3=C(C#N)C(=C(C#N)C#N)OC3(c3ccccc3)C(F)(F)F)s2)cc1,,0.36152186,,,,1062.2910200599997,8,11,22,2376.9973332496807,949.5265880371917
1042780856.0,*CCN(CCOC(=O)c1ccc(C(=O)O*)c(OC)c1)c1ccc(N=Nc2ccc(-c3nc4ccc([N+](=O)[O-])cc4n3CC)cc2)cc1,,0.36008701,,,,634.2175973000001,5,6,14,1449.7692806771702,563.6717841614369
1186809405.0,*CCN(CCOC(=O)c1ccc(C(=O)O*)c(OC)c1)c1ccc(N=Nc2ccc(C=Cc3nc4ccc([N+](=O)[O-])cc4n3CC)cc2)cc1,,0.35606018,,,,660.233247364,5,6,15,1554.6699891128897,595.6342857654064
1276975260.0,*CCN(CCOC(=O)c1ccc(C(=O)O*)c(OCCC)c1)c1ccc(-c2nc3ccc([N+](=O)[O-])cc3o2)cc1,,0.35306861,,,,531.16416476,4,5,13,1238.0094927181374,469.0252871675275
1863818535.0,*CCN(CCOC(=O)c1ccc(C(=O)O*)c(OCCC)c1)c1ccc(C=C(C#N)C#N)cc1,,0.35424563,,,,445.1637708360001,2,5,12,1113.997757212534,418.7665141114406
368968267.0,*CCN(CCOC(=O)c1ccc(C(=O)O*)c(OCCC)c1)c1ccc(N=Nc2ccc(-c3nc4cc([N+](=O)[O-])ccc4[nH]3)cc2)cc1,,0.35758422,,,,634.2175973000001,5,5,15,1480.9602947795654,562.7001428889836
1458927340.0,*CCN(CCOC(=O)c1ccc(C(=O)O*)c(OCCC)c1)c1ccc(N=Nc2ccc(-c3nc4ccccc4o3)cc2)cc1,,0.36708551,,,,590.2165346800001,5,4,14,1433.8097463913819,545.0233245976941
739937375.0,*CCN(CCOC(=O)c1ccc(C(=O)O*)cc1)c1ccc(-c2nc3ccc([N+](=O)[O-])cc3o2)cc1,,0.35125653,,,,473.122299948,4,4,10,1105.0164677231876,415.3137691008253
1469368089.0,*CCN(CCOC(=O)c1ccc(C(=O)O*)cc1)c1ccc(C=C(C#N)C#N)cc1,,0.35440714,,,,387.12190602400005,2,4,9,959.4497801877715,358.6637880603326
1175936826.0,*CCN(CCOC(=O)c1ccc(C(=O)O*)cc1)c1ccc(N=Nc2ccc(-c3nc4ccc([N+](=O)[O-])cc4n3CC)cc2)cc1,,0.36628188,,,,604.207032616,5,5,13,1402.2933817171388,541.2276875387954
1432821779.0,*CCN(CCOC(=O)c1ccc([Si](C)(C)c2ccc(C(=O)O*)cc2)cc1)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,,0.3656424,,,,592.2029632739999,4,6,13,1441.752070044356,554.3043544425811
269527017.0,*CCN(CCOC(=O)c1cccc(C(=O)O*)c1)c1ccc(N=Nc2ccc(-c3nc4ccc([N+](=O)[O-])cc4n3CC)cc2)cc1,,0.36042586,,,,604.207032616,5,5,13,1421.7654799574673,544.1864581013438
1603270914.0,*CCN(CCOC(=O)c1cccc(C(=O)O*)c1)c1ccccc1,,0.34654736,,,,311.115758024,2,3,8,786.3465725218156,295.8233586988156
1744939463.0,*CCN(Cc1ccccc1)C(=O)S*,,0.36007699,,,,193.056134972,1,2,4,508.7264137604258,185.11647263692115
606742148.0,*CCN*,,0.40888608,0.351,0.992409385,16.50971705,43.042199159999996,0,0,2,,
1873866400.0,*CCN1C(=O)C(=CC=C2SC(=S)N(*)C2=O)SC1=S,164.0140939,,,,,313.931211432,2,3,3,693.8694559572548,249.75164004291804
1652404686.0,*CCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,,0.35651058,,,,468.05447611999995,4,9,4,908.3814591441297,352.1918257031178
1705754093.0,*CCNC(=O)CCCCC(=O)N*,,0.31065959,,,,170.105527688,0,2,7,495.02395223833486,165.85041486476203
119301714.0,*CCNC(=O)CCCCCCCC(=O)NCCNC(=O)C(=O)N*,112.5256843,,,,,326.195405312,0,4,13,855.675146083152,301.1663440357816
1757174370.0,*CCNC(=O)CCCCCCCCC(=O)N*,,,0.302,1.004989804,16.962466,226.168127944,0,2,11,646.7221395599435,226.50687870782602
279990409.0,*CCNC(=O)CCCCCCCCCCCCCCC(=O)N*,,,0.412,,,310.262028328,0,2,17,883.6331367481309,317.5407807450813
1558987909.0,*CCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,,,0.359,0.932585043,19.09375808,338.293328456,0,2,19,965.5733365396388,350.65347552318036
765731942.0,*CCNC(=O)CCP(C)(=O)CCC(=O)N*,143.8466204,,,,,232.097679034,0,4,8,607.643077431569,209.5802045512572
,*CCNC(=O)Nc1ccc(Cc2ccc(NC(=O)NCCOCCO*)cc2)cc1,,0.33154374,,,,398.19540531199993,2,2,12,1000.9960358123033,367.2114004667987
360959263.0,*CCNC(=O)c1ccc(-c2ccc(O*)cc2)cc1,,0.33621674,,,,239.094628656,2,1,5,659.246373078849,237.28124162553758
480361178.0,*CCNC(=O)c1ccc(C(=O)N*)c(Oc2ccccc2)c1,,0.33491871,,,,282.100442308,2,3,6,713.7449365433807,263.9920060077265
1756666691.0,*CCNC(=O)c1ccc(C(=O)N*)c(Sc2ccccc2)c1,,0.34276192,,,,298.077598688,2,3,6,739.444320839173,275.4983619335299
,*CCNC(=O)c1ccc(C(=O)NCCOC(=O)c2cccc(C(=O)O*)c2)cc1,121.124261,,,,,382.11648629599995,2,4,9,946.1829768789944,342.53382349590436
407930180.0,*CCNC(=O)c1ccc(C(=O)NCCOc2cc3ccccc3cc2O*)cc1,,0.32766581,,,,376.14230712,3,3,9,936.4570223351118,349.1259074583236
2022159696.0,*CCNC(=O)c1ccc(C(=O)NCCOc2ccc3c(O*)cccc3c2)cc1,,0.33252314,,,,376.14230712,3,2,9,932.5362462642995,348.9262764621656
602268285.0,*CCNC(=O)c1ccc(C(=O)NCCOc2ccc3ccc(O*)cc3c2)cc1,,0.32844046,,,,376.14230712,3,2,9,938.5013008542167,350.3235685934061
